"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-04-13 Cienna Nerdy Show at The Drake\joke_0.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_13.eaf"
8.2,9.375,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_14.eaf"
3.94,4.69,"Laughter"
7.949,8.383,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_15.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_16.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_17.eaf"
4.44,6.15,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_18.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_19.eaf"
0.02,1.67,"Laughter (Exception to readme criteria)"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_2.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_20.eaf"
6.23,8.05,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_21.eaf"
6.37,8.49,"Laughter"
9.66,10.88,"Laughter"
16.825,17.805,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_22.eaf"
7.41,7.893,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_23.eaf"
4.625,5.462,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_24.eaf"
0.12,0.85,"Laughter (Exception to readme)"
11.45,12.6,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_25.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_26.eaf"
9.84,12.19,"Laughter"
18.25,18.87,"Laughter"
20.055,20.935,"Laughter"
22.38,23.39,"Laughter"
25.41,26.66,"Laughter"
27.94,30.04,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_27.eaf"
7.59,9.12,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_28.eaf"
15.716,17.149,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_29.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_3.eaf"
9.01,10.51,"Laughter"
13.56,15.26,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_30.eaf"
2.96,3.86,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_31.eaf"
18.25,19.86,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_32.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_33.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_34.eaf"
10.716,12.133,"Laughter"
22.284,24.384,"Laughter"
26.602,28.018,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_35.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_36.eaf"
14.423,16.692,"Laughter"
23.974,25.169,"Laughter"
26.969,30.091,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_37.eaf"
2.8,8.101,"Applause"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_4.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_5.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_6.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_7.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_8.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_9.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_0.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_1.eaf"
6.633,7.766,"Laughter"
11.666,13.1,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_10.eaf"
2.02,3.28,"Laughter(?)"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_11.eaf"
5.13,5.76,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_12.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_13.eaf"
0.14,1.0,"Laughter (exception to readme)"
3.19,4.24,"Laughter"
6.01,6.97,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_14.eaf"
6.08,7.54,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_15.eaf"
6.31,6.86,"Laughter"
8.45,9.48,"Laughter"
9.88,10.83,"Laughter"
14.33,15.2,"Laughter"
16.43,17.67,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_16.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_17.eaf"
12.01,13.63,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_18.eaf"
10.63,13.19,"Laughter"
15.585,16.445,"Laughter"
18.69,19.67,"Laughter"
20.445,21.615,"Laughter"
23.345,24.455,"Laughter"
28.405,29.385,"Far laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_19.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_2.eaf"
6.25,7.475,"Laughter"
14.25,15.6,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_20.eaf"
14.92,17.73,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_21.eaf"
3.11,4.67,"Laughter"
7.645,8.525,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_22.eaf"
6.17,7.59,"Laughter"
18.045,19.595,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_23.eaf"
4.65,6.34,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_24.eaf"
17.26,19.54,"Laughter"
21.555,22.675,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_25.eaf"
14.415,16.775,"Laughter"
20.09,22.68,"Laughter"
27.16,28.69,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_26.eaf"
7.11,8.88,"Laughter"
9.76,10.66,"Laughter"
12.575,15.875,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_27.eaf"
2.385,4.014,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_28.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_29.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_3.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_30.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_31.eaf"
3.757,7.907,"Applause"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_4.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_5.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_6.eaf"
10.25,12.02,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_7.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_8.eaf"
16.74,18.02,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_9.eaf"
10.26,12.33,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_0.eaf"
11.28,12.781,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_1.eaf"
6.257,7.128,"Chuckle"
18.799,20.269,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_10.eaf"
3.55,4.58,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_11.eaf"
5.1,7.24,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_12.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_13.eaf"
2.89,3.95,"Laughter"
6.075,6.985,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_14.eaf"
6.55,8.43,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_15.eaf"
6.49,8.88,"Laughter"
16.68,18.253,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_16.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_17.eaf"
11.79,13.2,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_18.eaf"
11.49,12.9,"Laughter"
13.19,13.94,"Laughter"
15.94,17.92,"Laughter"
18.805,19.965,"Laughter"
21.23,22.73,"Laughter"
23.625,25.645,"Laughter"
26.39,27.58,"Laughter"
29.1,30.92,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_19.eaf"
8.68,10.506,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_2.eaf"
9.533,10.9,"Laughter"
12.2,13.333,"Laughter"
14.616,15.916,"Laughter"
18.416,20.701,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_20.eaf"
16.38,17.78,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_21.eaf"
0.18,1.65,"Laughter (Exception to readme)"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_22.eaf"
19.06,20.91,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_23.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_24.eaf"
10.66,12.67,"Laughter"
27.73,28.62,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_25.eaf"
14.037,16.812,"Laughter"
23.643,24.605,"Chuckle"
28.956,30.681,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_26.eaf"
1.442,2.757,"Laughter"
3.971,8.591,"Applause"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_3.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_4.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_5.eaf"
6.98,7.74,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_6.eaf"
8.02,9.02,"Back chuckle"
12.865,13.725,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_7.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_8.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_9.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_0.eaf"
10.94,12.12,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_1.eaf"
17.46,18.84,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_10.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_11.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_12.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_13.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_14.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_15.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_16.eaf"
8.16,11.38,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_17.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_18.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_19.eaf"
3.79,4.9,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_2.eaf"
3.912,5.825,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_20.eaf"
2.89,4.22,"Laughter"
5.73,6.72,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_21.eaf"
3.15,9.592,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_22.eaf"
5.96,8.0,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_23.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_24.eaf"
11.6,13.0,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_25.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_26.eaf"
4.4,6.47,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_27.eaf"
16.0,17.613,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_28.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_29.eaf"
10.1,11.875,"Laughter"
14.5,15.925,"Background laughter"
17.525,18.725,"Background laughter"
19.613,21.338,"Laughter"
22.338,23.563,"Background laughter"
26.813,29.088,"Laughter"
30.163,31.563,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_3.eaf"
9.14,10.52,"Laughter"
17.005,17.855,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_30.eaf"
14.19,15.42,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_31.eaf"
2.466,5.733,"Laughter"
7.366,8.65,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_32.eaf"
17.47,18.63,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_33.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_34.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_35.eaf"
4.36,5.12,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_36.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_37.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_38.eaf"
7.09,7.81,"Laughter(?)"
13.132,17.31,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_39.eaf"
2.65,3.64,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_4.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_40.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_41.eaf"
7.29,9.6,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_42.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_43.eaf"
4.915,6.635,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_44.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_45.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_46.eaf"
10.266,11.266,"Laughter"
19.599,20.599,"Chuckle"
20.616,22.782,"Laughter"
23.716,27.016,"Laughter"
27.516,28.716,"Laughter"
29.766,30.933,"Laughter"
31.899,32.699,"Chuckle"
35.382,38.482,"Laughter"
40.715,42.315,"Laughter"
44.432,47.865,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_47.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_48.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_49.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_5.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_50.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_51.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_52.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_53.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_54.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_55.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_6.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_7.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_8.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 RoboCom\joke_9.eaf"
1.53,4.4,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_0.eaf"
11.01,12.56,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_1.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_10.eaf"
9.67,10.22,"Laughter"
11.89,12.56,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_11.eaf"
4.037,6.562,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_12.eaf"
4.46,6.14,"Laughter"
10.665,11.485,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_13.eaf"
15.15,16.47,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_14.eaf"
5.22,6.0,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_15.eaf"
2.92,5.4,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_16.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_17.eaf"
4.77,6.05,"Laughter"
7.245,8.105,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_18.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_19.eaf"
4.23,5.29,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_2.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_20.eaf"
2.72,3.31,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_21.eaf"
12.43,13.3,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_22.eaf"
4.54,8.23,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_23.eaf"
8.0,9.14,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_24.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_25.eaf"
10.72,11.34,"Chuckle"
21.58,23.2,"Laughter"
23.695,24.945,"Laughter"
25.915,27.395,"Laughter"
28.04,29.28,"Laughter"
29.855,31.495,"Laughter"
33.3,34.87,"Laughter"
38.62,40.31,"Laughter"
44.35,44.9,"Chuckle"
48.07,49.98,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_26.eaf"
3.22,3.92,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_27.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_28.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_29.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_3.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_30.eaf"
6.7,7.966,"Laughter"
10.4,11.8,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_31.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_32.eaf"
3.2,8.238,"Applause"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_4.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_5.eaf"
6.97,7.59,"Chuckle"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_6.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_7.eaf"
8.75,10.56,"Laughter"
11.38,12.37,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_8.eaf"
9.42,10.5,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-19 Bombs Away Cafe\joke_9.eaf"
4.47,5.47,"Laughter"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-21 Laugh Track Town USA\joke_0.eaf"

"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-21 Laugh Track Town USA\joke_1.eaf"

