"#joke_0.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-04-13 Cienna Nerdy Show at The Drake\joke_0.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_28.eaf"

"#joke_29.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_29.eaf"

"#joke_3.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_3.eaf"

"#joke_30.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_30.eaf"

"#joke_31.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_31.eaf"
2.65	7.725	5.075	Applause

"#joke_4.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_4.eaf"

"#joke_5.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_5.eaf"

"#joke_6.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_6.eaf"
10.153	12.153	2.0	Loud Laughter

"#joke_7.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_7.eaf"

"#joke_8.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_8.eaf"

"#joke_9.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-19 Trek Theater\Annotations\joke_9.eaf"
10.099	11.833	1.734	Laughter

"#joke_0.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_0.eaf"

"#joke_1.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_1.eaf"

"#joke_10.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_10.eaf"
4.5	5.812	1.312	Laughter(?)

"#joke_11.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_11.eaf"

"#joke_12.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_12.eaf"

"#joke_13.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_13.eaf"

"#joke_2.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_2.eaf"
12.933	13.966	1.033	Chuckle
15.266	18.297	3.031	Laughter

"#joke_3.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_3.eaf"
2.137	3.887	1.75	Laughter

"#joke_4.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_4.eaf"
14.95	16.65	1.7	Chuckle

"#joke_5.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_5.eaf"
2.862	4.612	1.75	Laughter

"#joke_6.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_6.eaf"
18.5	20.15	1.65	Laughter

"#joke_7.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_7.eaf"

"#joke_8.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_8.eaf"
10.733	12.066	1.333	Laughter
18.066	21.199	3.133	Laughter

"#joke_9.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-06-20 Bombs Away Cafe\joke_9.eaf"
15.5	17.52	2.02	Laughter
20.2	22.44	2.24	Laughter

"#joke_0.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_0.eaf"

"#joke_1.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_1.eaf"

"#joke_10.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_10.eaf"

"#joke_11.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_11.eaf"

"#joke_12.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_12.eaf"

"#joke_13.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_13.eaf"
8.2	9.375	1.175	Chuckle

"#joke_14.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_14.eaf"
3.94	4.69	0.75	Laughter
7.949	8.383	0.434	Chuckle

"#joke_15.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_15.eaf"

"#joke_16.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_16.eaf"

"#joke_17.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_17.eaf"
4.44	6.15	1.71	Laughter

"#joke_18.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_18.eaf"

"#joke_19.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_19.eaf"
0.02	1.67	1.65	Laughter (Exception to readme criteria)

"#joke_2.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_2.eaf"

"#joke_20.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_20.eaf"
6.23	8.05	1.82	Laughter

"#joke_21.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_21.eaf"
6.37	8.49	2.12	Laughter
9.66	10.88	1.22	Laughter
16.825	17.805	0.98	Laughter

"#joke_22.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_22.eaf"
7.41	7.893	0.483	Laughter

"#joke_23.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_23.eaf"
4.625	5.462	0.837	Laughter

"#joke_24.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_24.eaf"
0.12	0.85	0.73	Laughter (Exception to readme)
11.45	12.6	1.15	Laughter

"#joke_25.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_25.eaf"

"#joke_26.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_26.eaf"
9.84	12.19	2.35	Laughter
18.25	18.87	0.62	Laughter
20.055	20.935	0.88	Laughter
22.38	23.39	1.01	Laughter
25.41	26.66	1.25	Laughter
27.94	30.04	2.1	Laughter

"#joke_27.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_27.eaf"
7.59	9.12	1.53	Laughter

"#joke_28.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_28.eaf"
15.716	17.149	1.433	Laughter

"#joke_29.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_29.eaf"

"#joke_3.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_3.eaf"
9.01	10.51	1.5	Laughter
13.56	15.26	1.7	Laughter

"#joke_30.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_30.eaf"
2.96	3.86	0.9	Chuckle

"#joke_31.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_31.eaf"
18.25	19.86	1.61	Laughter

"#joke_32.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_32.eaf"

"#joke_33.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_33.eaf"

"#joke_34.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_34.eaf"
10.716	12.133	1.417	Laughter
22.284	24.384	2.1	Laughter
26.602	28.018	1.416	Laughter

"#joke_35.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_35.eaf"

"#joke_36.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_36.eaf"
14.423	16.692	2.269	Laughter
23.974	25.169	1.195	Laughter
26.969	30.091	3.122	Laughter

"#joke_37.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_37.eaf"
2.8	8.101	5.301	Applause

"#joke_4.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_4.eaf"

"#joke_5.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_5.eaf"

"#joke_6.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_6.eaf"

"#joke_7.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_7.eaf"

"#joke_8.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_8.eaf"

"#joke_9.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-15 Bombs Away Cafe\joke_9.eaf"

"#joke_0.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_0.eaf"

"#joke_1.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_1.eaf"
6.633	7.766	1.133	Laughter
11.666	13.1	1.434	Laughter

"#joke_10.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_10.eaf"
2.02	3.28	1.26	Laughter(?)

"#joke_11.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_11.eaf"
5.13	5.76	0.63	Chuckle

"#joke_12.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_12.eaf"

"#joke_13.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_13.eaf"
0.14	1.0	0.86	Laughter (exception to readme)
3.19	4.24	1.05	Laughter
6.01	6.97	0.96	Laughter

"#joke_14.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_14.eaf"
6.08	7.54	1.46	Laughter

"#joke_15.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_15.eaf"
6.31	6.86	0.55	Laughter
8.45	9.48	1.03	Laughter
9.88	10.83	0.95	Laughter
14.33	15.2	0.87	Laughter
16.43	17.67	1.24	Laughter

"#joke_16.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_16.eaf"

"#joke_17.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_17.eaf"
12.01	13.63	1.62	Laughter

"#joke_18.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_18.eaf"
10.63	13.19	2.56	Laughter
15.585	16.445	0.86	Laughter
18.69	19.67	0.98	Laughter
20.445	21.615	1.17	Laughter
23.345	24.455	1.11	Laughter
28.405	29.385	0.98	Far laughter

"#joke_19.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_19.eaf"

"#joke_2.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_2.eaf"
6.25	7.475	1.225	Laughter
14.25	15.6	1.35	Laughter

"#joke_20.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_20.eaf"
14.92	17.73	2.81	Laughter

"#joke_21.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_21.eaf"
3.11	4.67	1.56	Laughter
7.645	8.525	0.88	Chuckle

"#joke_22.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_22.eaf"
6.17	7.59	1.42	Laughter
18.045	19.595	1.55	Laughter

"#joke_23.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_23.eaf"
4.65	6.34	1.69	Laughter

"#joke_24.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_24.eaf"
17.26	19.54	2.28	Laughter
21.555	22.675	1.12	Laughter

"#joke_25.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_25.eaf"
14.415	16.775	2.36	Laughter
20.09	22.68	2.59	Laughter
27.16	28.69	1.53	Laughter

"#joke_26.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_26.eaf"
7.11	8.88	1.77	Laughter
9.76	10.66	0.9	Laughter
12.575	15.875	3.3	Laughter

"#joke_27.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_27.eaf"
2.385	4.014	1.629	Laughter

"#joke_28.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_28.eaf"

"#joke_29.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_29.eaf"

"#joke_3.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_3.eaf"

"#joke_30.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_30.eaf"

"#joke_31.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_31.eaf"
3.757	7.907	4.15	Applause

"#joke_4.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_4.eaf"

"#joke_5.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_5.eaf"

"#joke_6.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_6.eaf"
10.25	12.02	1.77	Laughter

"#joke_7.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_7.eaf"

"#joke_8.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_8.eaf"
16.74	18.02	1.28	Laughter

"#joke_9.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-08-23 Spectrum\joke_9.eaf"
10.26	12.33	2.07	Laughter

"#joke_0.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_0.eaf"
11.28	12.781	1.501	Laughter

"#joke_1.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_1.eaf"
6.257	7.128	0.871	Chuckle
18.799	20.269	1.47	Laughter

"#joke_10.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_10.eaf"
3.55	4.58	1.03	Laughter

"#joke_11.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_11.eaf"
5.1	7.24	2.14	Laughter

"#joke_12.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_12.eaf"

"#joke_13.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_13.eaf"
2.89	3.95	1.06	Laughter
6.075	6.985	0.91	Laughter

"#joke_14.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_14.eaf"
6.55	8.43	1.88	Laughter

"#joke_15.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_15.eaf"
6.49	8.88	2.39	Laughter
16.68	18.253	1.573	Laughter

"#joke_16.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_16.eaf"

"#joke_17.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_17.eaf"
11.79	13.2	1.41	Laughter

"#joke_18.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_18.eaf"
11.49	12.9	1.41	Laughter
13.19	13.94	0.75	Laughter
15.94	17.92	1.98	Laughter
18.805	19.965	1.16	Laughter
21.23	22.73	1.5	Laughter
23.625	25.645	2.02	Laughter
26.39	27.58	1.19	Laughter
29.1	30.92	1.82	Laughter

"#joke_19.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_19.eaf"
8.68	10.506	1.826	Laughter

"#joke_2.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_2.eaf"
9.533	10.9	1.367	Laughter
12.2	13.333	1.133	Laughter
14.616	15.916	1.3	Laughter
18.416	20.701	2.285	Laughter

"#joke_20.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_20.eaf"
16.38	17.78	1.4	Laughter

"#joke_21.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_21.eaf"
0.18	1.65	1.47	Laughter (Exception to readme)

"#joke_22.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_22.eaf"
19.06	20.91	1.85	Laughter

"#joke_23.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_23.eaf"

"#joke_24.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_24.eaf"
10.66	12.67	2.01	Laughter
27.73	28.62	0.89	Laughter

"#joke_25.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_25.eaf"
14.037	16.812	2.775	Laughter
23.643	24.605	0.962	Chuckle
28.956	30.681	1.725	Laughter

"#joke_26.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_26.eaf"
1.442	2.757	1.315	Laughter
3.971	8.591	4.62	Applause

"#joke_3.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_3.eaf"

"#joke_4.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_4.eaf"

"#joke_5.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_5.eaf"
6.98	7.74	0.76	Chuckle

"#joke_6.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_6.eaf"
8.02	9.02	1.0	Back chuckle
12.865	13.725	0.86	Chuckle

"#joke_7.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_7.eaf"

"#joke_8.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_8.eaf"

"#joke_9.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-05 Stand-up Science\joke_9.eaf"

"#joke_0.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_0.eaf"

"#joke_1.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_1.eaf"

"#joke_10.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_10.eaf"
13.83	16.42	2.59	Post

"#joke_11.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_11.eaf"

"#joke_12.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_12.eaf"

"#joke_13.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_13.eaf"

"#joke_14.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_14.eaf"

"#joke_15.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_15.eaf"

"#joke_16.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_16.eaf"
0.0	1.9	1.9	Leftover

"#joke_17.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_17.eaf"

"#joke_18.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_18.eaf"

"#joke_19.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_19.eaf"

"#joke_2.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_2.eaf"

"#joke_20.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_20.eaf"

"#joke_21.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_21.eaf"

"#joke_22.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_22.eaf"

"#joke_23.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_23.eaf"

"#joke_24.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_24.eaf"

"#joke_25.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_25.eaf"

"#joke_26.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_26.eaf"

"#joke_27.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_27.eaf"

"#joke_28.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_28.eaf"

"#joke_29.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_29.eaf"

"#joke_3.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_3.eaf"
19.33	21.75	2.42	Post

"#joke_30.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_30.eaf"

"#joke_31.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_31.eaf"

"#joke_32.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_32.eaf"

"#joke_33.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_33.eaf"
10.7	11.356	0.656	Post

"#joke_34.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_34.eaf"

"#joke_35.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_35.eaf"

"#joke_36.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_36.eaf"
8.43	10.866	2.436	Post

"#joke_37.eaf"
"#E:\GitHub\CapstoneWork\Mid-Joke Laughter Annotations\2019-09-06 Naomi and Sara Laugh at Routine (Weird)\joke_37.eaf"
13.44	14.884	1.444	Post

